Name_audio,Transcription,label,text_len,sentiment,cleaned_text
22dec_D64_1,"Сейчас в центре прогремел взрыв. По новостям показывали. Подожди. У него включен телефон? Подожди, подожди, подожди. Подожди, ну! Блин, чего делать то. Подожди че делать. Звонить. Подожди. Подожди, какому человеку. Я не понимаю что ты говоришь. Подожди. Зачем ты туда его отправила, я не пойму?",страх,45,-1,центр прогреметь взрыв новость показывать подождать включить телефон подождать подождать подождать подождать ну блин делать подождать че делать звонить подождать подождать человек понимать говорить подождать туда отправить понять
22dec_D64_2,"Слушай, Равиль, я твоего брата отправила туда посылку встречать. Я ему звоню уже два часа я должна была передать там телефон человека с которым он должен был встетиться . Он не берёт трубку. Нет. У него сейчас недоуступен. Равиль, я не знаю что делать. Слушай, я ну давай, я не знаю, туда поедем. Ну я же не предполагала даже. Он сам предложил и он поехал, я начала звонить и он не отвечает. Подожди, подожди я ему звонила, я звонила надо позвонить тому человеку, с которым он должен с ним встретиться. И... или. я. Ну приехал поезд из Воронежа должны были прислать нам посылку.",страх,103,-1,слушать равиль твой брат отправить туда посылка встречать звонить час должный передать телефон человек который должный встетиться брать трубка недоуступный равиль знать делать слушать ну давать знать туда поехать ну предполагать предложить поехать начало звонить отвечать подождать подождать звонить звонить позвонить человек который должный встретиться ... я. ну приехать поезд воронеж должный прислать посылка
22dec_D71_1," В смысле ты здесь? Что делаешь? Охренеть! Подожди. Подожди. . Я приехал отдыхать, в смысле. У меня горный этот.Нифига, сколько лет не виделись. Е мое. А ты как похудела! Слушай, подожди, подожди. Стой, стой. А ты, ты как, как? Как здесь очутилась? Это же. Офигеть, Офигеть. Просто.",удивление,47,1,смысл делать охренеть подождать подождать приехать отдыхать смысл горный этот.нифиг сколько год видеться похуделый слушать подождать подождать стоить стоить очутиться офигеть офигеть просто
22dec_D71_2,"Равиль? Я тут работаю. А ты что тут делаешь? Ты что здесь делаешь? Слушай, как я тебя давно не видела. Ты очень изменился. Да. А ты тоже похудел. Я работаю тут, в учебном центре. Слушай, а ты ты женился да?",удивление,40,1,равиль работать делать делать слушать давно видеть очень измениться похудеть работать учебный центр слушать жениться
22dec_D72_1," Офигеть! Я, это, на работу, в смысле, на работу приехал . Охренеть, охренеть. Просто офигеть. Да, ты тоже. Да, поболее, походу. Блин, да, вообще, такая хорошенькая стала . А, ну да.",удивление,31,1,офигеть работа смысл работа приехать охренеть охренеть просто офигеть поболее поход блин вообще хорошенький стать ну
22dec_D72_2,"Равиль? Афигеть! Ты чего здесь делаешь? Да ладно? А я тут отдыхаю. Слушай, ну мне кажется ты вообще. Это невозможно, да. Как ты изменился. Мы сколько не виделись, лет десять? Боже, я так по тебе соскучилась. Слушай. А я смотрю ты женился? Я очень рада за тебя. Слушай, а ты вообще ",удивление,51,1,равиль афигеть делать ладный отдыхать слушать ну казаться вообще невозможно измениться сколько видеться год десять бог соскучиться слушать смотреть жениться очень рада слушать вообще
22dec_D73_1,Ты! Ты откуда взялась? Нифига себе! Подожди. Ты же. Я это. Да я отдыхать приехал! Мне сниться! Подожди. Подожди. Ты в Непале сейчас. На трех тысячах метрах! Я здесь отдыхаю! ,удивление,30,1,откуда взяться нифига подождать отдыхать приехать сниться подождать подождать непал тысяча метр отдыхать
22dec_D73_2,"Равиль?! Привет, Иии,не откуда А ты что здесь делаешь? Подожди,мне кажется это бред или мне снится Нет,это мне снится Да,я здесь отдыхаю. А что делашь ты? Да ладно?! Боже мой,ты так изменился. Я ужасно по тебе соскучилась,я вот сейчас это понимаю и слушай как как.",удивление,45,1,равиль привет иии откуда делать подождать казаться бред сниться сниться отдыхать делать ладный бог измениться ужасно соскучиться понимать слушать
22dec_K11_1," Так. Так. Не надо меня успокаивать, хорошо? Подождите, подождите. Так, надо. Подождите. Надо собраться и придумать что-то сделать. Здесь же есть какая-то кнопка да? Кнопка, ага. так нажмите ещё раз. Может. Может они просто не слышат. В этих лифтах, знаете, часто не работает кнопка. Не надо меня успокаивать. Подождите, успокойтесь, хорошо. Так. Ладно. В фильмах есть люки. Люки-люки. Люков нет. Хорошо, подождите. ",страх,62,-1,успокаивать хорошо подождать подождать подождать собраться придумать что-то сделать какой-то кнопка кнопка ага нажать ещё мочь мочь просто слышать лифт знать часто работать кнопка успокаивать подождать успокоиться хорошо ладный фильм люк люк-люк люковый хорошо подождать
22dec_K11_2,"Равиль, вы главное не паникуйте. Подождите, сейчас. Нет. Сейчас мы же уже нажали на кнопочку. Да, да, да. Так мы уже нажали. Я уже нажала, не переживайте. Вы главное не паникуйте. Да, хорошо. Да я нажала, видите она уже горит. Она горит эта кнопка, значит. Да я вас не успокаиваю. Нет здесь нет люков. Нам надо просто подождать.",страх,58,-1,равиль главное паниковать подождать нажать кнопочка нажать нажать переживать главное паниковать хорошо нажать видеть гореть гореть кнопка значит успокаивать люковый просто подождать
22dec_K12_1,"Это мы встали, что ли? Так, , а как запустить? Ну нажмите! Нажмите! Ну ещё раз нажмите, что! Так . Так, может как-то попрыгать я не знаю? Эй! Куда он оборвётся ? Оборвётся… Нажмите ещё раз кнопку! ",страх,37,-1,встать запустить ну нажать нажать ну ещё нажать мочь как-то попрыгать знать эй оборваться оборвётся… нажать ещё кнопка
22dec_K12_2,"Да, похоже. Надо на кнопку наверное нажать. Хорошо. Я нажала. Ну я нажала. Мне кажется это не очень хорошая идея. А вдруг трос оборвется. Да подождите, надо…",страх,27,-1,похоже кнопка наверное нажать хорошо нажать ну нажать казаться очень хороший идея трос оборваться подождать надо…
22dec_K13_1,"Это мы встали, что ли? Просто Просто я не Я, я, я не могу находиться в лифте Подождите Может как-то… Может вы позвоните кому-нибудь? Просто я, я... Так, подождите, мне, мне надо просто успокоиться и я Не надо мне помогать! Я Так, может вы как-то постучите или я не знаю. ",страх,50,-1,встать просто просто мочь находиться лифт подождать мочь как-то… мочь позвонить кто-нибудь просто ... подождать просто успокоиться помогать мочь как-то постучать знать
22dec_K13_2,"Да, но ничего, я думаю что через десять минут нас вытащат! Такое бывает. Равиль, вы не волнуйтесь только! Надо просто десять минут подождать, я уже нажала на кнопку. Вы дышите, слышите, Равиль, вы главное дышите, глубоко дышите. Ничего страшного, мы выберемся надо просто десять минут подожать. Да,да! Вы скажите, может быть я могу как-то вам помочь? Всё нормально, всё нормально, я уже нажала!",страх,63,-1,думать десять минута вытащить бывать равиль волноваться просто десять минута подождать нажать кнопка дышать слышать равиль главное дышать глубоко дышать страшный выбраться просто десять минута подожать сказать мочь мочь как-то помочь всё нормально всё нормально нажать
22dec_K14_1, Хорошо. . Всё в порядке . У вас... У вас есть вода? . Нет. Я просто . У меня начинается .,страх,21,-1,хорошо всё порядок ... вода просто начинаться
22dec_K14_2," Я уже нажала на кнопку. Равиль с вами, все в порядке ? Вам не хорошо ? Нет, Равиль, у меня с собой нету ничего . Вам ,вам плохо? Все, нормально? Да, кажется у вас начинается астма. Равиль , а вы?",страх,40,-1,нажать кнопка равиль всё порядок хорошо равиль нету плохо всё нормально казаться начинаться астма равиль
22dec_K21_1,"Илюха уволился. . Ты знаешь? В Рязань уехал. К Любе. Для кого? Ладно, его дело, его жизнь. У меня старая. Да, теперь вот одному в офисе скучать, что делать… Ну ты-то в конце коридора сидишь, до тебя пока дойдешь.",грусть,39,-1,илюха уволиться знать рязань уехать люба ладный дело жизнь старый офис скучать делать… ну ты-то конец коридор сидеть пока дойти
22dec_K21_2,"Да. Ну так наверное будет лучше. Для него. Ну у него новая жизнь и у тебя без него… Да прекрати, все будет хорошо. Да ладно, появиться еще кто-нибудь. Ну я в конце концов есть. ",грусть,34,-1,ну наверное хороший ну новый жизнь него… прекратить всё хорошо ладный появиться ещё кто-нибудь ну конец конец
22dec_K23_1,"А Роман ушел. Ты знаешь, да? У него мама умерла. В Челябинск вернулся. Мда. Не знаю, лет пятьдесят, наверно. Ну да. Представляешь, врачи, это, не правильный диагноз поставили. И лечили не так. Да, жалко, конечно. Жизнь. А я что делать буду? Да нет, конечно, это я так. Ну имею ввиду грустно сейчас будет как-то. Угу, сейчас кого-нибудь посадят, блин. Новичка. Ой, без тусовок ещё пережить то можно. Как работать? Я же только у него советы спрашивал. Как, что. Он меня всему научил. Он меня всему научил, ты в курсе? Я когда пришел он уже здесь пять лет работал. Пять лет. И ещё с ним пять лет.",грусть,106,-1,роман уйти знать мама умереть челябинск вернуться мда знать год пятьдесят наверно ну представлять врач правильный диагноз поставить лечить жалко конечно жизнь делать конечно ну иметь ввиду грустно как-то угу кто-нибудь посадить блин новичок ой тусовка ещё пережить работать совет спрашивать весь научить весь научить курс прийти пять год работать пять год ещё пять год
22dec_K23_2,"Угу. Да, я знаю. Маме сколько было? Да ты что, такая молодая. Ну знаешь, это жизнь. Ну. У тебя своя жизнь, у него своя. Да, он прекрасный был, правда? Теперь будем без наших тусовок. Ну теперь будешь сам, пора уже брать ответственность. Меня тоже.",грусть,44,-1,угу знать мама сколько молодой ну знать жизнь ну свой жизнь свой прекрасный правда наш тусовка ну пора брать ответственность
22dec_K24_1,"Роман уволился. Ты в курсе? Че теперь делать? Да, подставил он меня. Ну в хорошем смысле. Да мы.. у нас столько планов было, все вместе хотели делать. Хотели же новую фирму свою открывать без этого Дмитрия Сергеевича. Я когда пришел, он здесь уже 5 лет работал. И вот мы с ним еще 5. 10 лет он здесь работал, представляешь. Да. А весело было с ним, как-то мы не скучали никогда. Да.",грусть,71,-1,роман уволиться курс че делать подставить ну хороший смысл .. столько план всё вместе хотеть делать хотеть новый фирма свой открывать дмитрий сергеевич прийти 5 год работать ещё 5 10 год работать представлять весело как-то скучать никогда
22dec_K24_2,"Да, я знаю. Не знаю. А что случилось? Угу. Он тоже меня многому научил. Угу. Теперь будем держаться. ",грусть,18,-1,знать знать случиться угу многое научить угу держаться
22dec_K31_1,"Дотянула? . Сколько раз говорил, а? Сколько раз говорил, просто возьми и отошлите. . Спасибо! Спасибо большое! Спасибо! Да все, не надо, не надо оправдываться. Не надо, не надо. Все! Все . Так! А что нет интернет-клубов что ли? У вас друзей нет? Никого нет что ли? . Я не знаю . Ну ищите мне работу.",гнев,56,-1,дотянуть сколько говорить сколько говорить просто взять отослать спасибо спасибо большой спасибо всё оправдываться всё всё интернет-клуб друг никто знать ну искать работа
22dec_K31_2,"Да я отправила, ну просто не дошло письмо. Я что, виновата чтоли в этом? Ну что значит не оправдываться?! Да я понимаю, мой косяк, но что я могла сделать?! Ну. Ну не работал интернет! ",гнев,34,-1,отправить ну просто дойти письмо виноватый чтоль ну значит оправдываться понимать косяк мочь сделать ну ну работать интернет
22dec_K32_1," Кругом дебили , одни дебилы , просто . Вы не могли сказать слова хоть там? Сидели молчали , уволили пять человек , двое из них мы . Спасибо. Да чтобы вы сказали ? Сейчас же рот открываеться нормально. Да еще этот козел, блин , выступал там. Я сколько раз говорю ? Просто , просто взять и отослать на мыло текст . Разве это так сложно ? Ну ,сейчас уже двадцать первый век , можно просто в интернете. Интернета не было? Ну сходили в интернет клуб . Из за кого уволили ? Из за вас. А из за кого ?",гнев,99,-1,кругом дебить дебил просто мочь сказать слово сидеть молчать уволить пять человек двое спасибо сказать рот открываеться нормально ещё козёл блин выступать сколько говорить просто просто взять отослать мыло текст сложно ну двадцать первый век просто интернет интернет ну сходить интернет клуб уволить
22dec_K32_2,"Ну что? Нет, ну, а что бы я сказала? Вообще-то мне… Я всё отправила. Да я отправила! Слушайте, ну вообще-то меня тоже уволили, ну можно как-то войти в положение? Это не из-за меня",гнев,33,-1,ну ну сказать вообще-то мне… всё отправить отправить слушайте ну вообще-то уволить ну как-то войти положение из-за
22dec_K33_1,"Какого хрена? Просто, какого хрена? Сам решу, ладно? Просто, вы немогли хотя бы просто слово вставить в защиту? В смысле ""что сказали""? Защитили бы меня! Это не моя вина то, что нас уволили. Потому что это вы виноваты! Ну конечно, куда хуже то? То есть вы могли ещё сделать хуже, да? Вам спасибо то, что вы ... ""Вам"", я говорю ""вам"". В каком положении?",гнев,64,-1,хрен просто хрен решить ладный просто немочь хотя просто слово вставить защита смысл `` сказать '' защитить вино уволить виноватый ну конечно плохой мочь ещё сделать плохой спасибо ... `` '' говорить `` '' положение
22dec_K33_2,"Пожалуйста, можно не орать?! Да чтоб я сказала-то?! А с какой стати я должна защищать?! Вы уже всё сказали! Ну если бы я ещё раз что-то сказала, было бы ещё хуже! Ну знаете, могло бы быть и хуже! Да я ничего не мог…А что Вы переходите на личности?! Я в таком же положении, как и Вы! Да в такой же!",гнев,60,-1,пожалуйста орать сказать-то стать должный защищать всё сказать ну ещё что-то сказать ещё плохой ну знать мочь плохой мог… переходить личность положение
22dec_K34_1,"Я пахал целый год на этот проект, сидел, я с детьми не виделся, с женой не виделся и … Почему нельзя просто работать? Почему нельзя делать то, что я прошу? Только вот это все вот как-то не качественно, вам не кажется? И вам не кажется, что сегодня из-за вас меня уволили? А из-за кого? Да, пахали, ага. А кто по утрам кофе … ",гнев,63,-1,пахать целый год проект сидеть ребёнок видеться жена видеться … почему нельзя просто работать почему нельзя делать просить всё как-то качественно казаться казаться сегодня из-за уволить из-за пахать ага утро кофе …
22dec_K34_2," А я дома сидела?! Так я делаю всё что вы просите. Извините пожалуйста,но мы с вами вы… Как это Из-за меня?! Да вы чё с ума сошли? Я также пахала как вы и ниего такого не делала. И,между прочим,если бы вы не наговорили этот бред,который вы наговорили,нас бы не уволили. ",гнев,50,-1,дом сидеть делать всё просить извинить пожалуйста вы… из-за ум сойти также пахать ниего делать прочить наговорить бред который наговорить уволить
22dec_K41_1,"Знаешь откуда еду? С подвала. Этот, бос дал задание: отчситить подвал, а подвал под нашей столовкой, и все что сливается, это сливается туда, и там это все видимо засорилось и, в общем я зашел, у меня просто, я думал у меня щас легкие вылетят. В общем это все в какой то, ты смотерла этот, охотники за приведениями. Помнишь там зеленая такая склизкая тема. В общем там воняло, у меня нос заложило, это, такое чувство, что там какой то особый мир, грибы какие то и, в общем, да, я еще весь извазюкался, это конечно просто жесть. Я не знаю, надо мне срочно, надо , куда нибудь уйти домой, не знаю.",отвращение,109,-1,знать откуда еда подвал босой дать задание отчситить подвал подвал наш столовка всё сливаться сливаться туда всё видимо засориться общий зайти просто думать лёгкий вылететь общий всё смотереть охотник приведение помнить зелёный склизкий тема общий вонять нос заложить чувство особый мир гриб общий ещё весь извазюкаться конечно просто жесть знать срочно нибыть уйти домой знать
22dec_K41_2,"Нет. Ну… Я вообще не выношу вот это вот все, кашеобразное … В смысле плесень везде? Ой… Фу",отвращение,18,-1,ну… вообще выносить всё кашеобразный … смысл плесень везде ой… фу
22dec_K42_1,"Короче, там засорился слив. И в этом подвале. И там , там огромная лужа и просто какого-то на, я извиняюсь . Самый прикол, то что в этот момент у меня упал туда телефон. И мне пришлось доставать. У меня ни перчаток, ни хрена и я . Конечно руками и и какая-то зеленая хрень зацепилась за мой палец и она двигалась, я думал это то ли пиявка какая-то и я а просто. Ну, естественно, я отшвырнул, ой, извини. Чуть-чуть попало я чуть не блеванул, извини. Там просто это конечно жесть. Телефон я, естественно, выкинул. Шутка .",отвращение,95,-1,короче засориться слив подвал огромный лужа просто какой-то извиняться самый прикол момент упасть туда телефон прийтись доставать перчатка хрен конечно рука какой-то зелёный хрень зацепиться палец двигаться думать пиявка какой-то просто ну естественно отшвырнуть ой извинить чуть-чуть попасть блеванула извинить просто конечно жесть телефон естественно выкинуть шутка
22dec_K42_2,"В туалете? А! Руками? Пожалуйста, давай ты, это. ",отвращение,8,-1,туалет рука пожалуйста давать
22dec_K43_1,"Я сейчас зашел в туалет. Там валяется наш глав. бух. Без штанов и весь… я не знаю, вчера корпоратив был какой-то? Видимо они очень сильно перепили и видимо ночевали здесь. В общем, она вся в блевотине там валяется без штанов. Я не знаю. Я ее как-то подвигал. Я ее начал двигать и она опять прям на себя. Она валяется и у нее все волосы в этой. Что она там борщ ела, я не знаю. Что-то было очень красное и с кусками. Да нет, борщ.",отвращение,84,-1,зайти туалет валяться наш глава бух штаны весь… знать вчера корпоратив какой-то видимо очень сильно перепилить видимо ночевать общий весь блевотина валяться штаны знать как-то подвигать начать двигать прям валяться всё волос борщ знать что-то очень красный кусок борщ
22dec_K43_2," Фу! И что делать? А она вся ? Пожалуйста все, не рассказывай. Может это кровь?",отвращение,15,-1,фу делать весь пожалуйста всё рассказывать мочь кровь
22dec_K44_1,"Вчера с Сергеичем ходили в клуб. Crazy Daisy. Какая-то очень полная женщина залезла на барную стойку. Ну танцевала. Потом начала раздеваться. Разделась, и ну как-бы там у неё складочки. Потом она начала снимать лифчик. Потом ещё и вырвало её. Нет, на бармена.",отвращение,42,-1,вчера сергеевич ходить клуб crazy daisy какой-то очень полный женщина залезть барный стойка ну танцевать начало раздеваться раздеться ну как-бы складочка начало снимать лифчик ещё вырвать её бармен
22dec_K45_1,"Сейчас бы в подвале под нашей столовкой. Убираться заставили. Ты знаешь, то что оказывается там это все не вычищается и там жуткая вонь. Я туда зашел. Там вот по сюда просто в какой-то жиже зеленной. Такое чувство, что там это кто-то плавает постоянно. В подвале. Ну да. Мне сказали прочистить трубу, а она вся в тине что ли какой-то зеленной. Пока шел, ну мне конечно дали эти сапоги. Но периодически туда что-то заливалось, блин. Поэтому немножко грязный. Еще как назло телефон уронил. Представляешь. Доставать начал. Какая-то хрень прилипла.",отвращение,88,-1,подвал наш столовка убираться заставить знать оказываться всё вычищаться жуткий вонь туда зайти сюда просто какой-то жидкий зеленной чувство кто-то плавать постоянно подвал ну сказать прочистить труба весь тина какой-то зеленной пока идти ну конечно дать сапог периодически туда что-то заливаться блин поэтому немножко грязный ещё назло телефон уронить представлять доставать начать какой-то хрень прилипнуть
22dec_K45_2,Ты в этом ходил?,отвращение,4,-1,ходить
22dec_K51_1,"Что? Подождите, повысили? Вы, в смысле, вы в кадровом отделе? А это за какие такие? А вы сколько работаете? Два месяца. А Ольга Сергеевна там четыре года работает. Хм. Да может разыграли вас. ",удивление,33,1,подождать повысить смысл кадровый отдел сколько работать месяц ольга сергеевич четыре год работать хм мочь разыграть
22dec_K51_2," Так здорово,правда?Ну,меня повысили. Круто правда?Я даже сама не ожидала,если честно.Так всё быстро завертелось, закрутилось и бац и всё .Ну да Ну я оттуда еду как раз.Ну вот. Да я не знаю ну как так получилось,ну знаете как здорово да? Я пришла в новый отдел и потом бац бац бац .Два месяца уже. Классно правда? Да, я знаю,я знаю ,но вы знаете это же классно,что бывает так,знаете это же чудо!Это просто чудо!Я пришла ,как то со всеми подружилась и вообще мне очень нравится атмосфера и ну как то само собой всё получилось и блин,прям здорово! Да нет!",радость,96,1,здорово правда ну повысить круто правда ожидать честно.так всё быстро завертеться закрутиться бац всё .ну ну оттуда еда раз.ич знать ну получиться ну знать здорово прийти новый отдел бац бац бац .два месяц классно правда знать знать знать классно бывать знать чудо просто чудо прийти весь подружиться вообще очень нравиться атмосфера ну всё получиться блин прям здорово
22dec_K52_1,"Богомолов? В смысле? Эпизод? Да, не может быть. Вы же только выпустились. И к Богомолову? Да не брешите, что Вы мне говорите? А, я понял, кто у Вас отец? Мама, кто есть? Дядя? Да, знаем мы таких детей, знаем мы таких детей, которые сразу после института сразу. Ну это, наверное, очень маленький спектакль.",удивление,53,1,богомолов смысл эпизод мочь выпуститься богомолов брехать говорить понять отец мама дядя знать ребёнок знать ребёнок который сразу институт сразу ну наверное очень маленький спектакль
22dec_K52_2,"Равиль Хрутулаевич? Вы представляете, мне Богомолов дал новую роль. Здорово, правда? Я так рада, слушайте, я столько прочила к этому моменту. Да, Богомолов. Я сама не знаю как, он меня где-то увидел, на каком-то кастинге. Нет, главную роль! Здорово, правда? Да. Ну, вы знаете, я на самом деле, да ну я только что пришла в театр, ну и что, ну. Ну да, он меня увидел. Да, он меня увидел на каком-то дипломном спектакле. Да я вам серьезно говорю, вы знаете какое это, я не знаю, это чудо какое-то. Я вообще всю жизнь мечтала о нем. Да какая разница, у меня папа обычный строитель. Слушайте? Да мама не важно у меня кем работает, нас восемь детей в семье, я же говорила. Слушайте, ну самое главное. Ну вы что, ну это же огромная радость. Я сразу пришла в театр, буду играть главные роли, это же прям круто. Неет. ",радость,146,1,равиль хрутулаевич представлять богомолов дать новый роль здорово правда рада слушайте столько прочить момент богомолов знать где-то увидеть какой-то кастинг главный роль здорово правда ну знать дело ну прийти театр ну ну ну увидеть увидеть какой-то дипломный спектакль серьёзно говорить знать знать чудо какой-то вообще весь жизнь мечтать немой разница папа обычный строитель слушайте мама важно работать восемь ребёнок семья говорить слушайте ну самый главное ну ну огромный радость сразу прийти театр играть главный роль прям круто неть
22dec_K53_1,"чего это вы радуетесь?! Поздравляю А это вы,вас где повысили то? Пиар отделе?! А,начальник отдела?! Большой человек Угу А,Елена Сергеевна? Как и была?! Вот она десять лет работает,а вы вот сколько? Два месяца?! Десять лет и два месяца?! Сколько вам,девушка.лет? Двадцать три года?! Уже начальник пиар отдела Папа,наверное,у вас?! Большой папа, говорю, у вас,наверно.",удивление,54,1,радоваться поздравлять повысить пиар отдел начальник отдел большой человек угу елена сергеевич десять год работать сколько месяц десять год месяц сколько девушка.лет двадцать год начальник пиар отдел папа наверное большой папа говорить наверно
22dec_K53_2,"Равиль Хурмантулаевич меня повысили, представляете?! Я сама не верю, честно, вообще не верю. Спасибо. Ну в нашем пиар отделе. Я теперь начальник отдела, да! Здорово правда? Да, больше человек. Я теперь столько всего смогу купить! Ну, она как и была там, да. Я два месяца, ну представляете, ну это же так просто получилось вообще. Двадцать три. Да. Да. Есть чем гордиться. ",радость,61,1,равиль хурмантулаевич повысить представлять верить честно вообще верить спасибо ну наш пиар отдел начальник отдел здорово правда большой человек столько весь смочь купить ну месяц ну представлять ну просто получиться вообще двадцать гордиться
22dec_K54_1,"Танцуете? . Концерт сегодня, да? Ну что вы. Повысили? Когда? Подождите, когда повысили? А кто повысил? . А подожи, а вы сколько здесь работаете? Два месяца и, угу, это вы после института сразу пришли, да? И вас сразу повысили? , как то странно, нет? И вот так вот, а какое у вас образование? угу, эканомика и пиар,  , то есть, хм. А за что? Хорошо работали? С утками?",удивление,68,1,танцевать концерт сегодня ну повысить подождать повысить повысить подож сколько работать месяц угу институт сразу прислать сразу повысить странно образование угу эканомик пиар хм хорошо работать утка
22dec_K54_2,"Да. Я еще и песни пою . Ну да. Равиль Хабибулаевич, меня повысили. Здорово, правда? Ага. Я теперь начальник пиар отдела. Да только что. Ну как кто? Роман Геннадьевич. Сказал что вы теперь достойны управлять нашим отделом . Уже два месяца. Здорово, правда? да, да, да. Я пришла не ну вы знаете я все равно пришла на практику. А потом уже, ну устроилась и получилось, что теперь я начальник. Ну как, высшее конечно! Я закончила высшую школу экономики. Потом пришла на практику и теперь я начальник отдела пиара. Ну конечно ну там же разные факультеты. Ну как за? Хорошую работу. Да ну знаете я между прочим пропадаю целыми сутками! Сутками!",радость,110,1,ещё песня поить ну равиль хабибулаевич повысить здорово правда ага начальник пиар отдел ну роман геннадиевич сказать достойный управлять наш отдел месяц здорово правда прийти ну знать всё равно прийти практика ну устроиться получиться начальник ну высокий конечно закончить высокий школа экономика прийти практика начальник отдел пиар ну конечно ну разный факультет ну хороший работа ну знать прочить пропадать целый сутки сутки
22dec_K61_1,"Просто не могу не поделиться. Щас выходил на улицу, знаете кого видел? Александра Евгеньевича и Любовь Сергеевну. Знаете, че делали? Целовались, в засос с языком, как будто . Представляете? А у нее двое детей. Муж. Муж, двое детей. Так у него тоже жена. Да. Просто, ну не, так видимо добегался, представляете? Добегался же, добился! Четыре года, четыре года. Ну не знаю, очень страстно было. Я думаю это. Я думаю, я не знаю, что это. Я говорю вам, что было по факту.",радость,81,1,просто мочь поделиться выходить улица знать видеть александр евгениевич любовь сергеевич знать че делать целоваться засос язык представлять двое ребёнок муж муж двое ребёнок жена просто ну видимо добегаться представлять добегаться добиться четыре год четыре год ну знать очень страстно думать думать знать говорить факт
